transaction_id,user_id,payment_method_id,rating_id,status,type,shipping_address,explored_bandit_type
2050,1654,4,2,canceled,pre-payment,"78247 White Ville
Timothymouth, KS 61101",bandit B
2051,1246,4,2,purchased,pre-payment,"170 Donna Cape
South Kyle, KY 86428",bandit B
2052,1568,2,4,canceled,pre-payment,"320 Daniel Stream
West Sara, VI 96335",bandit B
2053,1061,1,1,canceled,post-payment,"66952 Richard Inlet Apt. 939
West Joseph, CT 75632",bandit B
2054,1402,4,3,purchased,pre-payment,"115 Baxter Estates Apt. 325
New Victoriahaven, FL 17463",bandit B
2055,1174,1,5,canceled,pre-payment,"287 Ingram Land
Lutzport, ND 56480",bandit A
2056,314,3,4,returned,pre-payment,"1113 Patterson Pass
New Claudia, MO 13486",bandit A
2057,235,4,5,purchased,post-payment,"862 James Locks Suite 416
South Daniellefort, MO 79075",bandit B
2058,1700,4,3,purchased,pre-payment,"4232 Lauren Fords
New Renee, SC 44703",bandit A
2059,848,3,5,purchased,post-payment,"2023 Melanie Meadow
West Stanleyton, MS 55644",bandit B
2060,1466,2,2,purchased,pre-payment,"18390 Adrian Loop
Davisborough, ND 42328",bandit A
2061,914,4,3,purchased,post-payment,"25927 Aaron Manor
South Sheila, CT 66951",bandit B
2062,584,3,5,purchased,pre-payment,"33040 Jill Burg Apt. 282
Gardnerfort, DC 22798",bandit A
2063,46,2,1,purchased,post-payment,"407 Murphy Loop Apt. 999
West Michaelville, MS 79441",bandit B
2064,1491,4,5,purchased,pre-payment,"03442 Collins Green Apt. 330
Williamsfort, AK 62652",bandit A
2065,1104,2,2,purchased,post-payment,"5451 Wood Square
Castroton, KS 30875",bandit B
2066,646,4,5,returned,pre-payment,"56865 Taylor Bridge Suite 987
Cathyfurt, WY 73131",bandit A
2067,959,3,2,canceled,pre-payment,"931 Wolfe Vista Apt. 258
North Brenda, LA 12237",bandit B
2068,113,4,3,purchased,post-payment,"PSC 3148, Box 6360
APO AP 91846",bandit B
2069,511,4,4,purchased,post-payment,"0646 Julie Mountain
Adamsberg, TX 24492",bandit B
2070,600,3,5,purchased,pre-payment,"USNV Chavez
FPO AA 14385",bandit A
2071,553,2,4,purchased,post-payment,"0760 Copeland Radial
Lake Jacksonside, CO 56521",bandit B
2072,704,1,3,purchased,post-payment,"USNV Buchanan
FPO AE 98482",bandit B
2073,360,1,5,returned,pre-payment,"56970 Coleman Rue Suite 186
Matthewsland, NE 94267",bandit B
2074,70,3,5,purchased,post-payment,"5692 Jeremy Forges Suite 520
Port Michael, NC 22143",bandit B
2075,676,1,2,returned,post-payment,"807 Walters Lake
Zacharyburgh, MI 65677",bandit B
2076,517,3,1,returned,post-payment,"48248 Whitney Underpass
Port Jesse, PA 91542",bandit B
2077,479,4,4,canceled,pre-payment,"38340 Figueroa Streets
Ashleyside, LA 87534",bandit A
2078,1238,3,5,purchased,pre-payment,"024 Johns Drive
Williammouth, ND 09434",bandit A
2079,1043,1,4,returned,pre-payment,"03336 Melissa Flats
Schmidtland, PW 76457",bandit A
2080,1321,2,3,canceled,post-payment,"16122 Christian Islands
West Vanessa, WI 29432",bandit B
2081,1492,2,2,purchased,post-payment,"1096 Robinson Knolls
Harpermouth, NC 90764",bandit B
2082,632,3,3,purchased,pre-payment,"9860 Carl Islands Apt. 473
Lake Kristie, PA 32161",bandit B
2083,705,4,4,returned,pre-payment,"Unit 8045 Box 3772
DPO AA 93540",bandit A
2084,1603,4,3,canceled,post-payment,"452 Gibson Springs Suite 729
Michelleside, AK 84742",bandit B
2085,571,2,4,purchased,post-payment,"454 Tina Trafficway
Joseville, TX 28514",bandit B
2086,70,1,5,returned,post-payment,"167 Rebecca Brooks
East Perry, LA 13330",bandit B
2087,700,4,2,purchased,post-payment,"381 Alicia Loaf
Lake Steve, MA 60169",bandit B
2088,1376,1,5,canceled,pre-payment,"8272 Joseph Flats
Samanthaton, AL 64938",bandit B
2089,939,1,4,purchased,pre-payment,"15408 Melanie Meadows Apt. 442
North Ronald, MN 73580",bandit B
2090,1717,3,3,purchased,pre-payment,"12920 Moore Pine
Johnfurt, IL 70175",bandit A
2091,744,2,4,purchased,post-payment,"9816 Wyatt Forks
North Raymond, ME 83020",bandit B
2092,765,1,3,purchased,pre-payment,"89051 Jordan Gateway
North Williamstad, OR 56484",bandit A
2093,1524,4,1,purchased,post-payment,"824 Anthony Rapid
Briantown, VI 89047",bandit B
2094,521,3,4,purchased,post-payment,"PSC 8613, Box 5493
APO AE 59580",bandit B
2095,1793,1,5,canceled,post-payment,"645 Hernandez Freeway
Cherylfort, PR 02526",bandit B
2096,767,4,2,returned,pre-payment,"856 Williams Stravenue Suite 462
Beckerborough, WV 68734",bandit B
2097,1633,2,2,canceled,post-payment,"109 Finley Villages Suite 527
Andreastad, PR 90033",bandit B
2098,423,4,4,purchased,post-payment,"USNS Baker
FPO AP 40725",bandit B
2099,1616,4,4,purchased,post-payment,"477 Kathryn Summit Apt. 154
Phillipschester, AK 45748",bandit B
2100,1225,3,3,purchased,post-payment,"920 Spears Plaza Suite 854
New Joseph, MP 63681",bandit B
2101,1465,4,1,purchased,post-payment,"109 Barber Villages Suite 896
Johntown, RI 21895",bandit B
2102,966,2,4,purchased,pre-payment,"99034 David Meadows
Michaelview, OK 15531",bandit B
2103,1403,2,3,canceled,post-payment,"700 Grant Flats
Melissamouth, AR 85858",bandit B
2104,410,3,5,purchased,pre-payment,"PSC 7400, Box 6748
APO AP 59172",bandit A
2105,994,4,2,purchased,pre-payment,"062 Gary Plain Suite 517
New James, OH 21290",bandit A
2106,1122,3,4,returned,post-payment,"40607 Christopher Corner
East Jocelynport, OK 92331",bandit B
2107,669,4,4,purchased,post-payment,"04889 Sylvia Common Suite 308
Lake Brian, NY 92446",bandit B
2108,1245,1,4,purchased,post-payment,"2883 Tammy Burg
Orozcochester, CT 32385",bandit B
2109,1494,4,3,purchased,pre-payment,"855 Sampson Knolls Apt. 084
Taylorbury, DE 82208",bandit A
2110,1362,3,1,purchased,post-payment,"2288 Heath Vista Apt. 805
Cesarshire, CA 24379",bandit B
2111,1562,4,4,purchased,pre-payment,"454 Marshall Branch Suite 821
South Angela, NY 41850",bandit A
2112,660,2,1,canceled,post-payment,"912 Jacobson Inlet Suite 759
Jeanberg, FL 34762",bandit B
2113,839,1,3,canceled,post-payment,"6777 Edwards Fall Apt. 788
Lake Markshire, MP 39727",bandit B
2114,1064,4,3,purchased,pre-payment,"58767 Keith Square Apt. 745
South Jenniferton, CA 27813",bandit A
2115,949,1,2,purchased,pre-payment,"7271 Taylor Course
Port Kendratown, GA 91046",bandit A
2116,133,2,4,purchased,pre-payment,"50971 Elizabeth Cliffs
Nashside, ID 31814",bandit A
2117,271,4,5,purchased,post-payment,"81562 Carlos Inlet Suite 756
Garciaburgh, NJ 65995",bandit B
2118,907,4,3,purchased,post-payment,"85751 Hogan Light
East Brianhaven, NV 69880",bandit B
2119,1242,4,3,purchased,pre-payment,"0367 Amber Street
Port Melissa, MT 93766",bandit A
2120,930,1,4,purchased,pre-payment,"278 Richard Streets Suite 881
North Richardside, OK 35481",bandit B
2121,768,1,3,purchased,pre-payment,"714 Dillon Groves Apt. 689
Davidfurt, MO 23687",bandit B
2122,1908,2,5,purchased,pre-payment,"97339 Christopher Springs Apt. 324
Johnsonmouth, PA 98830",bandit B
2123,586,3,4,purchased,post-payment,"84415 Pamela Key
Peggymouth, ME 98451",bandit B
2124,391,4,2,purchased,pre-payment,"65214 Perez Parks Suite 751
South Ethan, GA 56091",bandit A
2125,666,4,1,purchased,pre-payment,"464 Meza Squares
Gregoryhaven, NV 39333",bandit A
2126,90,4,1,purchased,post-payment,"95698 Dalton Trail Apt. 032
Port Kimberly, ND 40563",bandit B
2127,1001,3,1,returned,post-payment,"6886 Janice Squares
Terrellstad, ID 69635",bandit B
2128,415,2,4,purchased,pre-payment,"6483 Colleen Coves
Jerryborough, WY 72073",bandit A
2129,152,1,4,purchased,post-payment,"8356 Lee Cape
Lukeport, WV 23575",bandit B
2130,1778,2,4,purchased,pre-payment,"7289 Fowler Rapids
West Laurenstad, LA 06734",bandit B
2131,1739,1,4,purchased,pre-payment,"44075 Cassidy Greens
Port Karen, NM 20334",bandit B
2132,873,4,1,purchased,pre-payment,"1719 Charles Islands
South Timothyborough, AK 94072",bandit A
2133,1374,2,5,purchased,post-payment,"006 Mark Mountains
New Kellybury, AL 42222",bandit B
2134,472,4,2,purchased,post-payment,"3136 Jose Tunnel Suite 322
Craigview, VT 90426",bandit B
2135,1519,4,4,returned,post-payment,"080 Elizabeth Prairie Suite 882
Port Deborah, LA 64594",bandit B
2136,636,3,2,canceled,post-payment,"1541 Campbell Hills
Port Nicholas, NJ 56745",bandit B
2137,1663,3,1,purchased,post-payment,"38990 Hernandez Mission Apt. 477
Robertsbury, MI 91951",bandit B
2138,459,2,4,returned,pre-payment,"7523 Douglas Wells
South Denisestad, VA 24492",bandit A
2139,757,1,4,purchased,post-payment,"45846 Hatfield Forks Apt. 548
Webstermouth, WY 33378",bandit B
2140,1794,1,2,purchased,post-payment,"1184 Smith Lane Apt. 566
Anthonyland, VI 34494",bandit B
2141,847,1,1,purchased,pre-payment,"6848 Reginald Forges
Jonesfort, MH 48837",bandit A
2142,1186,3,1,purchased,post-payment,"406 Donna Drive
West Haley, VI 49750",bandit B
2143,899,1,5,returned,pre-payment,"645 Keith Camp Apt. 436
West Kellyland, NM 35142",bandit B
2144,853,3,3,purchased,post-payment,"893 Wagner Bypass
North Robin, WY 34302",bandit B
2145,81,3,5,canceled,pre-payment,"271 Brady Fort Apt. 243
Lake Joshuaville, AL 58980",bandit A
2146,1776,4,5,purchased,pre-payment,"24053 Kayla Island Suite 095
Turnermouth, PW 10434",bandit A
2147,1971,2,1,purchased,pre-payment,"79918 Johnston Summit Apt. 033
South Valerieview, OK 08473",bandit B
2148,1958,1,3,purchased,pre-payment,"2415 Ryan Terrace
Evelynview, TN 33142",bandit A
2149,290,4,4,purchased,pre-payment,"473 Jessica Square
Jameschester, GA 65371",bandit A
2150,1779,4,1,purchased,pre-payment,"1590 Martinez Dam Suite 633
West Samuel, PW 84046",bandit A
2151,854,3,1,purchased,pre-payment,"Unit 0028 Box 2361
DPO AE 36158",bandit A
2152,64,4,1,purchased,post-payment,"05428 Ross Mission
Laurenburgh, WI 19460",bandit B
2153,1624,2,5,purchased,pre-payment,"68484 Gonzalez Centers Suite 617
East Ericberg, KY 78588",bandit A
2154,1356,3,3,returned,pre-payment,"7107 Hamilton Forks
Figueroashire, NJ 87511",bandit B
2155,913,3,5,canceled,pre-payment,"1859 Faulkner Prairie
Lake Jonathan, NV 38769",bandit A
2156,230,4,2,purchased,post-payment,"Unit 4531 Box 7444
DPO AE 84442",bandit B
2157,216,3,2,purchased,pre-payment,"36355 Phillips Loaf Suite 878
Murrayport, UT 67428",bandit A
2158,207,3,2,purchased,pre-payment,"703 Petersen Ferry Suite 290
Parkermouth, HI 08568",bandit B
2159,720,4,3,purchased,post-payment,"PSC 2383, Box 3938
APO AA 66946",bandit B
2160,691,3,1,purchased,pre-payment,"82567 Jason Flats Suite 710
West Peter, AK 61178",bandit A
2161,1843,4,3,purchased,post-payment,"66379 Gina Points
South Spencerfort, PW 38559",bandit B
2162,1347,3,3,returned,post-payment,"7892 Shane Plaza
East Claudiaside, GU 20217",bandit B
2163,508,4,2,purchased,pre-payment,"87685 Carney Plaza Apt. 133
Ginaport, MT 86960",bandit A
2164,35,4,1,purchased,pre-payment,"USNV Sims
FPO AA 86737",bandit A
2165,117,4,2,purchased,post-payment,"8257 Davenport Creek Suite 610
Jeffreyside, NV 85934",bandit B
2166,344,2,3,purchased,post-payment,"99372 Hannah Bypass Suite 034
Port John, TX 92601",bandit B
2167,885,4,1,purchased,post-payment,"5994 John Ports
Hardyport, NV 11766",bandit B
2168,1185,1,4,purchased,pre-payment,"181 Gutierrez Track Suite 794
Michaelton, AR 57523",bandit B
2169,1668,2,3,purchased,post-payment,"7664 Michael Courts Apt. 564
Joannaberg, GU 05938",bandit B
2170,1489,2,5,purchased,pre-payment,"164 Theresa Prairie
Lake Allisonfort, CT 34568",bandit B
2171,1081,3,4,returned,pre-payment,"51040 Winters Viaduct Apt. 358
West Tyronetown, RI 79069",bandit A
2172,312,4,5,canceled,pre-payment,"1655 David Estates
North Codyport, AK 44712",bandit A
2173,528,2,2,purchased,pre-payment,"83635 Alyssa Terrace Apt. 841
Lake Kimberlyfurt, MH 59140",bandit A
2174,284,2,2,purchased,post-payment,"0204 Ramos Burgs
Carolchester, SC 11099",bandit B
2175,1026,1,3,purchased,post-payment,"PSC 2900, Box 9224
APO AA 08765",bandit B
2176,430,2,4,purchased,pre-payment,"59013 James Locks Suite 210
East Benjamin, NE 87174",bandit B
2177,1294,1,4,purchased,post-payment,"1251 Kayla Stream
Jonathanfort, NV 99647",bandit B
2178,333,2,5,canceled,post-payment,"Unit 0110 Box 4022
DPO AA 41613",bandit B
2179,308,2,1,canceled,post-payment,"86313 Collins Street Apt. 438
South Natalieburgh, FL 44339",bandit B
2180,1868,3,4,purchased,pre-payment,"9818 Townsend Islands Suite 536
Hillhaven, AL 63155",bandit A
2181,1502,2,5,returned,pre-payment,"31163 Wheeler Cliffs Suite 288
South Kimberly, IA 88978",bandit A
2182,1662,1,5,purchased,pre-payment,"63757 Lawrence Crest Apt. 475
Mcgeefort, PA 09226",bandit A
2183,972,4,2,returned,post-payment,"32626 Jimmy Track
Hansonchester, MI 53033",bandit B
2184,1133,1,4,purchased,pre-payment,"434 Miller Fall
Murphyport, HI 20967",bandit A
2185,1818,4,2,purchased,post-payment,"4646 Lori Plain Suite 965
South Georgeland, VT 00754",bandit B
2186,1049,2,4,purchased,post-payment,"PSC 9094, Box 9711
APO AE 77228",bandit B
2187,1902,1,3,purchased,post-payment,"3706 Vargas Pines Suite 433
Charlesstad, FM 91553",bandit B
2188,212,2,2,purchased,post-payment,"40897 Clarke Roads Apt. 451
Derrickmouth, TN 10851",bandit B
2189,635,1,4,purchased,pre-payment,"USS Mcmillan
FPO AE 14263",bandit A
2190,1352,1,1,purchased,pre-payment,"597 Amanda Views Apt. 358
North Tiffany, GU 77158",bandit A
2191,1753,3,2,purchased,post-payment,"0680 Hughes Estates
South James, NE 81514",bandit B
2192,336,3,2,canceled,pre-payment,"40646 Valdez Islands Apt. 636
Brownstad, MP 37210",bandit A
2193,1199,3,2,purchased,post-payment,"08897 Miranda Ferry Suite 292
Wilsonport, MN 82308",bandit B
2194,792,4,1,returned,post-payment,"21538 David Harbor
Carriemouth, RI 33228",bandit B
2195,1847,3,4,purchased,post-payment,"6545 Henry Causeway Apt. 706
Lake Bryanchester, NY 77870",bandit B
2196,335,3,4,purchased,pre-payment,"4795 Hubbard Drive Apt. 036
Martintown, MT 95553",bandit A
2197,528,3,3,purchased,pre-payment,"2148 Spencer Camp
New Anthony, MT 28222",bandit A
2198,1097,2,4,purchased,pre-payment,"USS Stevens
FPO AP 10351",bandit B
2199,784,3,5,purchased,post-payment,"273 Harris Harbor Suite 638
Donnaborough, AZ 75167",bandit B
2200,1076,1,2,purchased,post-payment,"PSC 8171, Box 2555
APO AE 23854",bandit B
2201,374,3,5,purchased,pre-payment,"6091 Anthony Place Suite 808
Jamesport, MO 28263",bandit B
2202,58,3,5,returned,post-payment,"3179 Leonard Shoal Apt. 563
Courtneyland, NE 64493",bandit B
2203,1959,4,4,purchased,pre-payment,"223 Howard Motorway
Bishopmouth, AL 55457",bandit B
2204,1,1,2,purchased,pre-payment,"0571 Jason Street
Hillfort, SD 70659",bandit A
2205,711,2,3,purchased,post-payment,"USS Stewart
FPO AP 61566",bandit B
2206,72,3,3,purchased,pre-payment,"52718 Butler Shoal
Reedland, MS 87271",bandit A
2207,1911,3,3,purchased,pre-payment,"975 Dunn Pine Apt. 725
Higginston, IN 63452",bandit A
2208,119,2,2,purchased,post-payment,"36454 Jones Mountain
South Jesseberg, AS 34925",bandit B
2209,362,4,3,purchased,post-payment,"1508 Mckee Roads
Port Kimberly, SD 23711",bandit B
2210,409,2,1,purchased,pre-payment,"957 Patterson Valley
Hernandezland, DE 51352",bandit B
2211,672,3,5,returned,pre-payment,"17651 Craig Burgs Suite 464
East Jennifer, CA 02860",bandit A
2212,1773,2,5,purchased,post-payment,"47734 Hess Manor Apt. 112
Lake Emilyland, ME 49045",bandit B
2213,1952,4,3,canceled,pre-payment,"119 Taylor View
Delgadomouth, MP 73167",bandit A
2214,1279,3,4,canceled,pre-payment,"82811 April Parkway
Baileymouth, KY 26702",bandit A
2215,1805,1,3,purchased,post-payment,"Unit 5094 Box 5491
DPO AA 81727",bandit B
2216,535,2,3,purchased,post-payment,"278 Harvey Motorway Apt. 978
Marshallstad, MO 70467",bandit B
2217,586,1,3,purchased,pre-payment,"473 Fitzgerald Fords Apt. 469
New Jordan, FM 09739",bandit A
2218,1549,1,1,purchased,post-payment,"02327 Owens Orchard
Tatehaven, GU 14139",bandit B
2219,849,3,1,canceled,post-payment,"070 Dustin Corners
Lunaberg, NC 23874",bandit B
2220,1182,3,3,returned,pre-payment,"380 Ortiz Row Suite 298
South Lancestad, VA 81576",bandit B
2221,248,2,4,canceled,pre-payment,"67550 Long Mills Suite 140
Frankborough, GA 37554",bandit A
2222,1533,3,1,returned,pre-payment,"61108 Whitney Squares
Port Michael, TN 04655",bandit A
2223,270,4,2,canceled,pre-payment,"748 Morgan Knoll
New Josephton, PW 03632",bandit B
2224,644,4,5,purchased,pre-payment,"92793 Saunders Underpass
West Davidside, NE 66664",bandit B
2225,720,1,4,purchased,pre-payment,"Unit 0854 Box 0430
DPO AA 62086",bandit B
2226,1459,2,1,purchased,pre-payment,"151 Ricky Locks Suite 531
Griffinport, AK 94482",bandit A
2227,1286,1,1,canceled,post-payment,"870 Melanie Villages Suite 674
New Sherryton, ME 14482",bandit B
2228,1501,2,2,purchased,pre-payment,"4289 Lewis Glen Apt. 856
Lake Brianna, WV 20790",bandit A
2229,793,4,3,purchased,pre-payment,"93522 John Track
South Scott, RI 67799",bandit A
2230,73,4,1,returned,post-payment,"2216 Eddie Hollow
Chrishaven, WY 47540",bandit B
2231,697,4,1,purchased,post-payment,"687 Smith Circle Apt. 807
Lake Briana, MH 37581",bandit B
2232,1712,3,2,purchased,pre-payment,"7952 Tiffany Passage Apt. 181
West Kimberly, KS 29452",bandit A
2233,1464,2,2,purchased,pre-payment,"658 Barnett Haven
North Sheena, PW 92501",bandit B
2234,1956,2,1,purchased,pre-payment,"5614 Jones Stream
South Jessica, IL 81416",bandit A
2235,202,4,3,purchased,post-payment,"533 Williams Circle Apt. 323
Port Jessicaside, AS 85751",bandit B
2236,1595,2,5,purchased,pre-payment,"5619 Kimberly Lock Suite 829
West Christophermouth, KY 67920",bandit B
2237,1214,3,2,purchased,pre-payment,"766 Edwin Trafficway
South Desiree, VT 72512",bandit A
2238,646,2,4,purchased,pre-payment,"383 James Stravenue
Shawnland, MN 48552",bandit A
2239,531,4,1,purchased,post-payment,"684 Wood Bypass Apt. 520
Clarkmouth, NJ 96381",bandit B
2240,416,2,1,purchased,pre-payment,"006 Lowe Station
Port Juliashire, NJ 27397",bandit B
2241,1570,1,3,purchased,pre-payment,"883 Roberts Orchard
Port Paulamouth, MP 10710",bandit A
2242,1765,1,1,purchased,pre-payment,"565 Huynh Fall Apt. 055
Richbury, WV 71687",bandit B
2243,443,2,1,purchased,pre-payment,"79440 Dalton Corner Apt. 165
Clarkbury, CO 71688",bandit B
2244,530,2,3,purchased,pre-payment,"52591 Roger Villages Suite 283
Port Edward, OR 58006",bandit B
2245,1582,4,2,purchased,post-payment,"08610 Trevor Creek
Port Cody, GU 41980",bandit B
2246,1824,3,3,purchased,post-payment,"29555 James Extension
Port Ashley, MD 30576",bandit B
2247,1425,1,1,purchased,pre-payment,"990 Stephanie Village
South Phillip, AZ 12024",bandit B
2248,1926,3,2,purchased,post-payment,"USNS Castillo
FPO AP 39919",bandit B
2249,883,2,3,canceled,pre-payment,"8723 Teresa Gardens
Justinshire, CO 93274",bandit A
2250,1300,4,3,returned,pre-payment,"482 Ariel Park
Fishermouth, AZ 14399",bandit B
2251,871,4,2,purchased,pre-payment,"756 Alexis Curve
Port Loriland, TN 83933",bandit A
2252,1556,4,5,purchased,pre-payment,"37635 Laura Meadows Apt. 726
East Micheletown, NM 34577",bandit B
2253,830,2,2,purchased,post-payment,"82308 Beverly Stravenue Apt. 628
West Mark, KY 16916",bandit B
2254,871,4,3,purchased,post-payment,"6445 Jill Falls
Juliashire, IN 34810",bandit B
2255,493,1,1,purchased,pre-payment,"1703 Daniels Canyon Suite 630
Virginiafurt, PW 38194",bandit B
2256,233,1,3,purchased,pre-payment,"USS Phelps
FPO AE 71895",bandit A
2257,898,3,4,canceled,post-payment,"90754 Cheryl Wall Apt. 734
Port Andreamouth, AS 49202",bandit B
2258,1532,2,5,purchased,pre-payment,"057 Johnson Greens Apt. 849
Harrisview, NE 64953",bandit B
2259,805,1,1,purchased,post-payment,"PSC 8822, Box 1729
APO AE 88924",bandit B
2260,1110,1,4,returned,pre-payment,"789 Brian Garden Apt. 014
Spearschester, MH 47444",bandit A
2261,1088,1,1,purchased,pre-payment,"5845 Joshua Street Apt. 183
Weaverberg, MA 66542",bandit A
2262,1018,2,3,purchased,post-payment,"728 Kevin Route
Jenniferborough, KY 41884",bandit B
2263,1334,1,3,purchased,post-payment,"107 Martinez Locks Apt. 131
Greenport, ME 08511",bandit B
2264,1655,2,3,purchased,post-payment,"791 Cowan Cliff
Fostershire, VA 70892",bandit B
2265,369,2,1,purchased,pre-payment,"6402 Swanson Flat Apt. 673
Dayland, IL 86741",bandit B
2266,58,4,2,purchased,post-payment,"9230 Gonzales Mountain Apt. 075
Cunninghamborough, MT 42500",bandit B
2267,704,2,5,purchased,post-payment,"222 Turner Shores Suite 168
Port Bradley, RI 80134",bandit B
2268,901,4,1,canceled,post-payment,"27852 Curry Spur
Hillport, CT 12150",bandit B
2269,33,1,2,purchased,pre-payment,"158 Randy Expressway Apt. 135
West Charles, MO 48877",bandit A
2270,62,4,1,purchased,pre-payment,"8649 Louis Bypass
Evansside, MH 33065",bandit B
2271,465,2,5,purchased,post-payment,"2407 Payne Ports
East Brandon, ME 72775",bandit B
2272,781,4,2,purchased,post-payment,"5794 May Heights Apt. 803
Blairhaven, MO 94838",bandit B
2273,1441,2,2,canceled,post-payment,"702 Mary Crescent
Jenniferburgh, MH 94313",bandit B
2274,1238,2,4,purchased,pre-payment,"4283 Tammy Groves Apt. 210
New Megan, RI 39285",bandit A
2275,933,2,4,returned,pre-payment,"9231 Smith Islands
Robertston, NH 28839",bandit A
2276,1685,1,1,purchased,pre-payment,"5450 Taylor Landing Suite 579
North Jon, MO 19915",bandit B
2277,783,2,2,purchased,post-payment,"657 Douglas Land Apt. 247
Spencerside, MN 68872",bandit B
2278,218,4,5,purchased,pre-payment,"70084 Barnes Hollow
Courtneyshire, ID 39736",bandit B
2279,19,2,5,purchased,pre-payment,"1876 Wyatt Mill Apt. 946
Lake David, DC 78220",bandit B
2280,1445,1,5,purchased,post-payment,"512 Griffin Estate
North Deborahport, TX 37648",bandit B
2281,1510,1,1,returned,post-payment,"9887 Hicks Lake
Morrisonfort, MN 45841",bandit B
2282,130,1,2,canceled,pre-payment,"22692 Cruz Meadows
Lauriebury, SD 96420",bandit A
2283,1620,2,2,canceled,pre-payment,"630 Katherine Lock
North Seth, KS 18399",bandit A
2284,1731,4,2,purchased,pre-payment,"5289 Goodman Fort Apt. 573
Bankshaven, PR 06778",bandit A
2285,1934,3,2,canceled,pre-payment,"659 Kevin Forge Suite 761
Williamstown, AK 02937",bandit A
2286,596,3,2,purchased,post-payment,"48481 Mary Island
South David, IN 95547",bandit B
2287,726,1,3,purchased,pre-payment,"PSC 8911, Box 7921
APO AA 23864",bandit A
2288,1500,4,2,purchased,pre-payment,"86834 Anna Stream Apt. 561
East Sean, DE 06466",bandit A
2289,1456,4,1,returned,pre-payment,"332 Mike Expressway
Geraldmouth, AL 01833",bandit B
2290,248,4,5,purchased,post-payment,"29694 Hood Lane
Lake Joseph, HI 81794",bandit B
2291,1006,3,4,purchased,post-payment,"5155 John Islands Apt. 715
Lake Virginiaville, AK 32755",bandit B
2292,1431,2,2,purchased,post-payment,"6025 Beth Loop
North Michellehaven, WY 20871",bandit B
2293,1391,3,5,purchased,pre-payment,"7898 Liu Springs
West Dianeland, DE 19332",bandit A
2294,1455,4,3,canceled,pre-payment,"USCGC Rocha
FPO AE 79127",bandit A
2295,915,3,2,purchased,pre-payment,"5050 Little Spring Apt. 110
Calderonbury, UT 46070",bandit A
2296,92,2,1,purchased,pre-payment,"051 Hopkins Overpass
Jonathanmouth, GA 32227",bandit A
2297,422,3,3,purchased,pre-payment,"Unit 5008 Box 2502
DPO AP 94182",bandit B
2298,1903,3,2,purchased,post-payment,"583 Rangel Islands Apt. 928
Patelbury, FM 91723",bandit B
2299,1161,1,3,purchased,post-payment,"12530 Koch Forge
East Beverly, MO 41480",bandit B
2300,1784,2,5,purchased,pre-payment,"9110 Lauren Center
South Susanshire, OK 73370",bandit A
2301,1280,3,5,purchased,pre-payment,"1500 Dustin Garden Apt. 442
North Dustin, NJ 17433",bandit A
2302,997,4,5,returned,pre-payment,"837 Johnson Villages Suite 085
Roymouth, NV 68116",bandit B
2303,1958,1,1,purchased,pre-payment,"402 Shannon Tunnel
Martinfurt, ID 60130",bandit B
2304,1635,4,5,purchased,pre-payment,"735 Morgan Roads Apt. 917
Jonathanmouth, NC 90345",bandit B
2305,1269,4,5,purchased,pre-payment,"69178 Jordan Forge
West Marc, HI 14273",bandit A
2306,1502,1,2,purchased,post-payment,"05253 Carrie Causeway Apt. 434
Jefferychester, DC 24275",bandit B
2307,1221,2,3,purchased,pre-payment,"430 Angela Courts Suite 192
West Eugene, WI 92833",bandit B
2308,236,2,5,returned,post-payment,"2506 Joshua Ways
Port Ryanborough, MA 62120",bandit B
2309,269,4,3,purchased,post-payment,"280 Davis Throughway Suite 823
East Cliffordside, NE 45988",bandit B
2310,1083,4,2,purchased,pre-payment,"USS Gonzales
FPO AP 14634",bandit A
2311,1022,1,4,purchased,post-payment,"32909 Stevens Drives
New Carrie, NY 10764",bandit B
2312,1207,2,4,purchased,post-payment,"5903 Ross Extension Suite 385
West Steven, NH 85935",bandit B
2313,896,2,4,purchased,pre-payment,"290 Stephens Street
West Daniel, NE 94077",bandit A
2314,1644,4,4,purchased,post-payment,"Unit 1466 Box 5413
DPO AP 52880",bandit B
2315,873,4,5,purchased,pre-payment,"074 Amanda Mountains
Port Jacobburgh, VT 03331",bandit B
2316,6,4,2,canceled,pre-payment,"845 Wolfe Squares Suite 612
Krauseville, OR 28804",bandit A
2317,831,3,3,purchased,post-payment,"339 Warren Isle
Wrightview, HI 83702",bandit B
2318,1849,4,1,purchased,post-payment,"64249 Jackson Trail Apt. 800
Port Victoriaside, OH 05817",bandit B
2319,503,4,5,purchased,pre-payment,"164 Brandi Ferry Suite 229
East Amybury, ME 49557",bandit B
2320,213,1,3,purchased,pre-payment,"6246 Luke Loaf
Fosterside, AS 41357",bandit B
2321,444,2,3,purchased,pre-payment,"617 Andrew Valley Apt. 318
Jamieshire, NC 41522",bandit B
2322,1316,4,3,purchased,pre-payment,"780 Leblanc Lane
New Nicole, AL 03651",bandit A
2323,529,2,2,purchased,pre-payment,"PSC 2130, Box 6443
APO AA 08778",bandit A
2324,927,2,1,purchased,pre-payment,"009 Rodriguez Heights Suite 678
West Breanna, RI 16230",bandit B
2325,410,3,5,purchased,pre-payment,"Unit 8118 Box 6493
DPO AE 84025",bandit B
2326,792,1,5,purchased,pre-payment,"6401 Perez Radial
Juliafurt, NV 02296",bandit A
