transaction_id,user_id,payment_method_id,rating_id,status,type,shipping_address,explored_bandit_type
2631,1937,4,4,purchased,post-payment,"699 Leon Junction Apt. 345
Justinfurt, PA 36664",bandit C
2632,1274,1,5,purchased,pre-payment,"2521 Roy Avenue Apt. 169
South Karen, IN 89485",bandit B
2633,1037,3,4,returned,post-payment,"689 Shaun Dale Apt. 151
South Jamesstad, WV 70026",bandit B
2634,806,4,2,purchased,post-payment,"0887 Bryan Lock Suite 501
Lake Markberg, HI 90532",bandit C
2635,399,4,3,purchased,pre-payment,"42982 Lauren Cove Suite 168
Port Heather, AK 85014",bandit B
2636,1751,2,5,purchased,pre-payment,"8578 Chen Causeway Suite 109
Jimenezview, ME 83464",bandit A
2637,1175,3,2,purchased,pre-payment,"40125 Russell Hills
Marshberg, CA 31108",bandit B
2638,1347,1,2,purchased,pre-payment,"6999 Phillip Cliffs
West Ericastad, NE 33063",bandit A
2639,1052,2,5,purchased,pre-payment,"069 Johnson Hollow Suite 853
North Rodneyside, MD 57198",bandit A
2640,1216,1,3,returned,post-payment,"5266 Moore Plains Apt. 525
Maryton, AZ 99654",bandit B
2641,1373,1,4,purchased,pre-payment,"440 Joe Flat
Rangelmouth, VT 97194",bandit B
2642,1400,3,5,returned,post-payment,"9589 Allen Rest Apt. 996
West Christine, DC 34575",bandit B
2643,346,2,3,canceled,pre-payment,"615 Donna Street
Christopherview, IA 47899",bandit B
2644,1467,3,5,purchased,post-payment,"89595 Chandler Pines Suite 008
Port Katherine, PW 01298",bandit C
2645,840,2,1,canceled,pre-payment,"40382 Stephanie Inlet
Jerryborough, SD 13637",bandit A
2646,527,1,2,purchased,pre-payment,"454 King Ville
Andersonshire, PR 50613",bandit A
2647,1382,1,5,canceled,pre-payment,"Unit 4957 Box 7408
DPO AP 98618",bandit A
2648,1963,4,1,purchased,post-payment,"225 Brent Cove
Michaelside, NY 87097",bandit C
2649,1761,1,1,purchased,pre-payment,"5855 Diane Village
Port Valerie, MI 92360",bandit A
2650,387,4,3,returned,pre-payment,"00659 Daniel Lakes
East Isaacbury, AR 93927",bandit B
2651,698,1,2,canceled,pre-payment,"122 Joseph Dale Suite 852
New Todd, KY 06447",bandit B
2652,739,2,4,purchased,post-payment,"70855 Mcbride Bypass
West Elizabeth, VI 30391",bandit C
2653,581,2,4,purchased,post-payment,"73320 Alexander Points
Mossshire, GU 28871",bandit B
2654,1052,1,1,purchased,pre-payment,"Unit 0886 Box 9323
DPO AP 96759",bandit B
2655,1322,1,2,purchased,post-payment,"PSC 3957, Box 8485
APO AE 18228",bandit B
2656,710,3,4,purchased,pre-payment,"PSC 1171, Box 0643
APO AP 26168",bandit B
2657,1475,2,1,purchased,post-payment,"84917 Brown Rapids Apt. 260
Veronicatown, MD 90384",bandit B
2658,1788,2,4,purchased,pre-payment,"05524 Wilson Mission Apt. 469
Nobleborough, UT 12656",bandit A
2659,825,4,4,purchased,post-payment,"2681 Mcgrath Parkway
Lynchchester, NE 15048",bandit B
2660,69,1,4,returned,post-payment,"639 Smith Parkway
East Madisonside, IN 43171",bandit B
2661,1411,3,2,canceled,pre-payment,"8967 Ross Flats Apt. 549
East Ginachester, ME 29599",bandit A
2662,1042,3,4,purchased,pre-payment,"Unit 6171 Box 6754
DPO AP 72716",bandit A
2663,1170,1,4,canceled,pre-payment,"53057 Ryan Harbor Suite 656
South Brittany, AZ 84807",bandit B
2664,694,1,5,canceled,pre-payment,"322 Gilbert Tunnel Apt. 414
East Margaret, LA 79332",bandit B
2665,1159,3,3,purchased,post-payment,"815 Monica Lane
West Edwinville, KS 90884",bandit B
2666,686,3,5,canceled,post-payment,"73350 Mueller Shore Suite 897
West Taylorland, MA 46684",bandit C
2667,1622,3,5,purchased,pre-payment,"739 Jeffrey Extensions Apt. 669
Jorgehaven, PR 60493",bandit B
2668,161,3,5,purchased,post-payment,"USCGC Foster
FPO AE 41125",bandit B
2669,1768,2,5,canceled,pre-payment,"2413 Harper Loaf
Christophermouth, MO 52413",bandit A
2670,1584,3,4,purchased,pre-payment,"2255 Robinson Unions
Reynoldsshire, NH 18718",bandit A
2671,1469,2,1,purchased,post-payment,"11143 Michael Ramp
Port David, DE 62626",bandit C
2672,1076,1,3,purchased,post-payment,"4391 Beck Summit Apt. 978
Snowville, KS 26152",bandit C
2673,794,3,5,purchased,pre-payment,"74257 Edward Lodge
South Amanda, SD 33757",bandit B
2674,1792,3,4,purchased,pre-payment,"931 Garcia Lodge
Andersonstad, ID 12232",bandit B
2675,863,1,3,purchased,pre-payment,"41983 Jenna Shoals Suite 883
East Miguel, WI 81499",bandit A
2676,1469,3,2,purchased,pre-payment,"40452 Solis Island
Katieport, MN 88463",bandit A
2677,1910,3,3,purchased,pre-payment,"0334 Emily Camp
West Alexandriafort, ME 61295",bandit B
2678,1526,4,1,canceled,post-payment,"971 Maria Mission
Curtismouth, IN 92711",bandit C
2679,1322,3,5,purchased,post-payment,"55294 Barbara Gateway
New Donald, MT 39195",bandit B
2680,1209,4,2,purchased,post-payment,"USCGC Rodriguez
FPO AP 12377",bandit B
2681,236,1,5,returned,pre-payment,"53721 Ruiz Vista Apt. 545
North Hannah, FM 48267",bandit B
2682,392,4,1,purchased,pre-payment,"697 Johnson Forks Apt. 503
Port Willie, AL 06247",bandit A
2683,1782,4,2,returned,pre-payment,"982 Martin Pike Suite 408
West Traceyton, OH 11486",bandit B
2684,1158,3,4,purchased,pre-payment,"17732 Shirley Inlet Suite 203
Gomezmouth, FL 07575",bandit A
2685,704,3,1,purchased,pre-payment,"USNS Martin
FPO AP 72440",bandit B
2686,1340,1,4,purchased,post-payment,"949 Sara Lock Suite 330
Cummingsville, PR 51952",bandit C
2687,1081,3,3,canceled,post-payment,"6097 Hernandez Pike Suite 004
East Chad, KS 86722",bandit B
2688,389,2,3,purchased,pre-payment,"PSC 3084, Box 7665
APO AA 00804",bandit B
2689,1096,1,5,purchased,post-payment,"31789 Gutierrez Manor
Lake Nathan, MT 86104",bandit C
2690,1345,1,1,returned,post-payment,"74230 Oliver Rapid Apt. 361
Wrightborough, FL 14098",bandit C
2691,682,3,5,returned,pre-payment,"718 Peck Ferry Apt. 019
West Kelsey, PW 05912",bandit A
2692,309,4,1,canceled,pre-payment,"88835 Byrd Freeway Apt. 787
North Lisatown, GU 78856",bandit A
2693,866,2,4,purchased,pre-payment,"4458 Mary Vista
Brandonbury, NJ 35360",bandit B
2694,32,4,1,purchased,pre-payment,"7099 Anthony Flat
Swansonmouth, MI 79180",bandit A
2695,1802,2,3,purchased,post-payment,"70946 Mark Course
New Jeffrey, DC 99890",bandit B
2696,1583,3,2,purchased,post-payment,"55430 Wong Branch Suite 948
Lake Nicole, TX 03370",bandit B
2697,1525,3,1,purchased,pre-payment,"419 Christopher Trace Apt. 187
North Davidshire, NC 34093",bandit A
2698,41,1,4,purchased,pre-payment,"PSC 6622, Box 0372
APO AA 66382",bandit A
2699,737,3,1,returned,pre-payment,"PSC 7229, Box 6347
APO AE 68363",bandit A
2700,1768,3,3,purchased,pre-payment,"21852 Jackson Turnpike Apt. 654
Christopherport, OK 02639",bandit B
2701,1891,1,5,purchased,pre-payment,"061 Schmitt Parkway
Danielberg, GU 36365",bandit B
2702,566,3,1,canceled,post-payment,"958 Salazar Estates Suite 905
Port Jeremyport, AZ 91966",bandit B
2703,1076,4,1,purchased,post-payment,"1666 Cook Harbor
Crystalview, OR 45139",bandit C
2704,1677,2,4,purchased,post-payment,"PSC 9876, Box 7988
APO AP 98510",bandit B
2705,1422,2,5,purchased,post-payment,"902 Danielle Shoals Suite 047
Jameschester, NM 98736",bandit B
2706,1939,4,2,purchased,pre-payment,"85328 Carr Vista
Port Leefurt, NY 57738",bandit A
2707,1312,4,4,purchased,post-payment,"12526 George Mill
Aaronstad, NC 10626",bandit B
2708,1867,2,3,purchased,pre-payment,"981 Elizabeth Falls
Oliverview, ID 87373",bandit A
2709,1952,4,3,purchased,post-payment,"72721 Santiago Crossroad Suite 823
Braytown, NY 11318",bandit B
2710,572,4,3,purchased,post-payment,"PSC 4493, Box 2367
APO AP 54376",bandit B
2711,1121,2,2,purchased,post-payment,"0378 Steven Forks Suite 884
Andersonton, OH 38419",bandit C
2712,1805,2,5,canceled,post-payment,"142 Brennan Shores
Pachecofurt, NV 29754",bandit C
2713,491,2,5,returned,pre-payment,"PSC 2944, Box 2249
APO AP 89655",bandit A
2714,1955,4,4,canceled,post-payment,"76438 Molina Terrace
Brendaland, KY 96212",bandit C
2715,234,1,5,canceled,pre-payment,"2071 Miller Flat Apt. 822
Randallport, VA 82814",bandit B
2716,1267,3,4,purchased,pre-payment,"79643 Woodard Corner Suite 853
Martinezburgh, IL 87526",bandit B
2717,1749,3,5,purchased,pre-payment,"765 Samuel Ways
North Theresa, WI 58843",bandit A
2718,1061,2,2,purchased,post-payment,"732 David Points Apt. 383
Port Michelle, MH 26599",bandit C
2719,703,4,1,purchased,post-payment,"04200 Simmons Shores
Duffyfort, IL 90306",bandit B
2720,1878,4,1,purchased,pre-payment,"56032 Robert Roads
South Gabrielshire, CA 81926",bandit A
2721,684,2,3,returned,post-payment,"107 Tiffany Walk
Potterhaven, AK 51793",bandit B
2722,278,4,5,returned,post-payment,"Unit 5385 Box 8951
DPO AA 38822",bandit C
2723,1422,3,4,purchased,pre-payment,"1367 Huang Plains Apt. 989
Lake Robertport, KS 66922",bandit B
2724,1822,3,4,purchased,pre-payment,"9572 Curry Turnpike
Melissaport, NC 12150",bandit A
2725,1696,1,5,canceled,post-payment,"PSC 5010, Box 8363
APO AE 81601",bandit C
2726,1786,1,5,returned,pre-payment,"0868 Angela Road Suite 279
Lake Danielle, ND 82455",bandit B
2727,781,4,1,purchased,pre-payment,"833 Murray Alley Suite 167
West Eric, CO 75212",bandit A
2728,1229,3,5,canceled,pre-payment,"17478 Larson Spur Apt. 737
Jamesshire, AK 55231",bandit A
2729,697,1,2,canceled,pre-payment,"595 Kelly Plain
East Shawn, MH 04261",bandit B
2730,15,2,1,returned,post-payment,"USNV Evans
FPO AA 43203",bandit B
2731,1229,4,4,returned,post-payment,"11566 Horton Forks
Nguyenmouth, IN 72431",bandit B
2732,472,3,1,purchased,pre-payment,"751 Kathryn Road Suite 400
Anaview, CT 57447",bandit A
2733,1928,2,1,canceled,post-payment,"668 Mccullough Inlet Suite 711
West Sheenahaven, NY 37798",bandit B
2734,1503,2,3,purchased,post-payment,"003 Stone Junctions
Williamsville, VI 68517",bandit C
2735,1987,1,2,purchased,post-payment,"USCGC Carpenter
FPO AP 41190",bandit B
2736,136,2,5,purchased,pre-payment,"3303 Kim Creek Apt. 482
Port Ashley, OH 73020",bandit A
2737,1736,4,5,purchased,pre-payment,"78770 Martinez Club
Nicolehaven, NC 54098",bandit B
2738,809,3,4,purchased,pre-payment,"Unit 3057 Box 8386
DPO AA 29449",bandit A
2739,384,4,4,purchased,pre-payment,"53586 Christopher Via Apt. 434
West Suzanneshire, GA 58720",bandit A
2740,157,3,2,purchased,post-payment,"6815 Morrow Canyon Apt. 621
Lake Christopher, VA 28869",bandit B
2741,522,2,2,purchased,pre-payment,"55168 Moore Hill Apt. 511
West Sarah, NE 93565",bandit B
2742,425,3,4,purchased,pre-payment,"44780 Thomas Junction Apt. 148
New Jonathanport, CA 62666",bandit B
2743,1033,2,1,purchased,post-payment,"6834 Mahoney Crossing Apt. 364
New Amanda, VI 76730",bandit C
2744,860,4,5,purchased,post-payment,"0394 Oneal Cove Apt. 285
Port Barbarahaven, VA 40611",bandit C
2745,1249,4,4,purchased,pre-payment,"939 Frederick Curve
Williamsmouth, MD 76831",bandit A
2746,242,2,2,purchased,pre-payment,"482 Smith Street
Hartmanchester, OH 25134",bandit B
2747,101,3,5,purchased,post-payment,"2530 Jill Parkways
North Brendabury, NJ 82633",bandit C
2748,1055,4,5,canceled,pre-payment,"90851 Ramirez Curve
East Timothy, NE 78748",bandit B
2749,1244,4,1,canceled,post-payment,"518 Gerald Roads Suite 723
South Lisa, KS 83151",bandit C
2750,92,2,1,purchased,pre-payment,"4348 Vaughan Port Suite 524
East Allenmouth, VT 02904",bandit B
2751,1474,2,5,purchased,post-payment,"3156 Livingston Square
Lake Robert, KS 77380",bandit C
2752,990,4,4,returned,post-payment,"1238 Martha Stream
Hopkinsmouth, LA 65752",bandit B
2753,320,1,1,purchased,pre-payment,"67608 Cruz Mountain Suite 542
East Thomashaven, WY 89485",bandit A
2754,70,4,3,purchased,post-payment,"7242 Ian Mission Apt. 871
Randolphland, AZ 59252",bandit B
2755,1118,1,5,purchased,pre-payment,"340 Davis Rapid Suite 987
West Jessica, NY 77977",bandit A
2756,327,3,3,returned,post-payment,"361 Chad Lake Apt. 416
Rileyburgh, HI 79220",bandit C
2757,481,1,2,purchased,pre-payment,"179 Benjamin Mount Apt. 503
Joneston, WI 64163",bandit B
2758,1837,2,1,canceled,pre-payment,"9203 Lindsey Common Suite 981
East Crystal, NJ 72143",bandit A
2759,1417,4,1,purchased,pre-payment,"45404 Nicholas Island Apt. 613
New Garyhaven, NE 94305",bandit B
2760,784,3,4,purchased,pre-payment,"18618 Shane Forge
East Thomasfurt, WY 95575",bandit A
2761,1500,2,1,canceled,pre-payment,"33282 Mark Plains Suite 221
Jonathanborough, ID 79993",bandit A
2762,1194,2,2,canceled,pre-payment,"241 Emily Throughway
Gallegosburgh, SC 03555",bandit A
2763,1267,2,5,purchased,pre-payment,"347 Cortez Via Suite 344
South Karentown, NM 73545",bandit A
2764,407,3,4,purchased,post-payment,"0597 David Route Suite 864
Janetburgh, MP 40678",bandit B
2765,392,2,5,purchased,post-payment,"0278 David Cove Apt. 519
New Brendaville, PW 65269",bandit C
2766,1326,3,1,returned,pre-payment,"83045 Justin Mountain Suite 747
Garymouth, GU 70462",bandit B
2767,495,3,4,purchased,post-payment,"23596 Frey Common
Port Anthonybury, AL 82474",bandit C
2768,218,4,5,purchased,post-payment,"399 Haney Village Suite 385
East Josephborough, AL 66717",bandit B
2769,1495,1,5,purchased,post-payment,"4069 Matthew Extensions
Hernandezfort, KS 16146",bandit B
2770,399,1,1,purchased,pre-payment,"814 Melanie Tunnel
Henrybury, AS 98415",bandit A
2771,1904,4,5,returned,post-payment,"Unit 2502 Box 5062
DPO AP 02558",bandit B
2772,186,4,3,purchased,pre-payment,"8402 Willis Causeway Apt. 696
Port Stacey, NV 39597",bandit B
2773,962,1,3,purchased,pre-payment,"491 Joseph Lane
North Danielfort, NJ 26470",bandit B
2774,1300,4,2,purchased,post-payment,"PSC 1888, Box 7993
APO AA 29144",bandit C
2775,1471,2,2,purchased,post-payment,"181 James Grove
Port Edward, NV 82485",bandit C
2776,231,3,4,purchased,pre-payment,"1017 Victor Point
Heatherville, TX 86894",bandit A
2777,1083,4,2,purchased,pre-payment,"095 Vanessa Route
North Elizabethborough, MI 25143",bandit B
2778,786,3,2,purchased,post-payment,"813 John Pines Apt. 597
Herrerachester, MO 07755",bandit B
2779,1568,3,3,purchased,post-payment,"190 Ashley Neck
Port Andrewburgh, PR 89477",bandit C
2780,1583,4,3,purchased,pre-payment,"87996 Mason Roads Suite 700
Joannahaven, MT 10588",bandit A
2781,1777,1,5,canceled,pre-payment,"PSC 7268, Box 1416
APO AP 81315",bandit A
2782,1067,3,3,purchased,pre-payment,"8693 Walker Dale
Ruizchester, DC 19882",bandit A
2783,1190,4,5,purchased,post-payment,"Unit 7859 Box 6317
DPO AE 45772",bandit B
2784,1920,3,2,canceled,pre-payment,"46284 Keller Gateway
Port Jennifer, MT 70100",bandit B
2785,1985,3,4,purchased,pre-payment,"270 Cody Centers Suite 395
Martinezbury, NY 25711",bandit A
2786,1525,1,3,purchased,pre-payment,"96859 Goodman Mountain Suite 228
West David, MA 48240",bandit B
2787,281,1,3,purchased,post-payment,"988 Samuel Well Suite 953
East Amanda, DE 82113",bandit C
2788,1293,3,3,purchased,post-payment,"12590 Bobby Mills Suite 721
Josephburgh, TX 72032",bandit B
2789,1174,1,4,purchased,post-payment,"42134 Tara Island
Port Lisa, IL 43223",bandit B
2790,155,1,2,purchased,pre-payment,"523 Myers Course Apt. 552
Bartonton, HI 10219",bandit A
2791,1064,1,2,purchased,post-payment,"597 Doyle Meadow
Henryburgh, AR 87171",bandit B
2792,1455,2,5,purchased,pre-payment,"4291 Chandler Parkway Apt. 894
Greeneville, KS 60774",bandit B
2793,180,1,1,canceled,post-payment,"9689 Ellis Place Suite 095
New Vincentstad, UT 32053",bandit C
2794,1730,4,3,purchased,pre-payment,"165 Joseph Ports
Port Cole, AL 95036",bandit B
2795,1282,1,4,canceled,post-payment,"Unit 4556 Box 0720
DPO AA 72579",bandit B
2796,386,3,4,purchased,post-payment,"832 Christopher Highway Suite 696
Rowemouth, NE 52497",bandit C
2797,41,2,2,purchased,pre-payment,"155 David Valleys
West Donna, WI 96933",bandit A
2798,383,2,5,purchased,pre-payment,"283 Salazar Mission
New Chloe, NJ 79372",bandit A
2799,527,3,3,canceled,post-payment,"571 Palmer Coves Apt. 003
Port Tammy, NV 66914",bandit C
2800,303,2,1,purchased,post-payment,"42248 Steven Wells Apt. 351
East Philiptown, ME 80889",bandit C
2801,636,1,1,returned,post-payment,"2013 Kennedy Vista
Haydenborough, DC 54180",bandit B
2802,1087,3,5,purchased,post-payment,"0674 Jeffrey Meadows Suite 028
Wongland, NY 33990",bandit B
2803,467,4,3,purchased,pre-payment,"84187 Calvin Prairie Apt. 311
Meganton, NM 77368",bandit B
2804,342,3,5,purchased,post-payment,"PSC 1484, Box 3862
APO AE 11503",bandit C
2805,1001,2,3,purchased,post-payment,"26025 Jessica Grove Suite 631
Michaelfurt, AZ 22387",bandit B
2806,315,3,5,purchased,pre-payment,"7493 Danielle Road Suite 905
Dariushaven, CA 90731",bandit A
2807,1780,1,2,purchased,post-payment,"76865 Christopher Lakes
Port Jared, NY 67223",bandit B
2808,558,1,3,purchased,post-payment,"43092 Martinez Pines Apt. 683
Johnsonmouth, WV 45149",bandit C
2809,334,2,2,purchased,pre-payment,"2168 Miranda Summit
Justinchester, ID 32446",bandit A
2810,1935,2,3,purchased,post-payment,"23800 Mary Isle Suite 081
Kennethmouth, VT 53579",bandit B
2811,393,2,2,canceled,post-payment,"059 Robyn Mews
Leeton, AZ 59966",bandit B
2812,814,4,4,purchased,post-payment,"267 Mary Plaza
Jamesville, DC 69826",bandit B
2813,943,2,5,purchased,pre-payment,"778 Jones Island
Kingborough, MD 51274",bandit A
2814,1493,4,5,purchased,pre-payment,"653 Kiara Isle
South Douglas, DC 16899",bandit A
2815,1667,4,2,canceled,pre-payment,"785 Christina Oval Apt. 142
North Dennisburgh, LA 18819",bandit A
2816,1086,2,3,canceled,post-payment,"USNS Frost
FPO AE 86344",bandit C
2817,1977,3,4,returned,pre-payment,"72891 Pamela Greens
New Levimouth, PR 09846",bandit A
2818,635,1,4,purchased,post-payment,"8073 April Wells Apt. 850
West Heather, NJ 67891",bandit B
2819,33,2,1,purchased,pre-payment,"876 Heather Port
South Cindyville, IA 81224",bandit B
2820,991,4,4,purchased,post-payment,"288 Melissa Highway Apt. 887
Lake Danielle, OR 27005",bandit B
2821,1499,1,3,purchased,post-payment,"PSC 0838, Box 2989
APO AA 40268",bandit C
2822,1108,4,4,returned,post-payment,"40481 Phillips Turnpike
West Kimberlytown, SD 93444",bandit C
2823,1836,1,4,canceled,pre-payment,"6011 Brady Avenue
Lake Elizabethfurt, IL 19008",bandit A
2824,1283,4,5,purchased,pre-payment,"3697 Diana Motorway
West Teresa, HI 88486",bandit A
2825,717,2,1,purchased,pre-payment,"220 Osborn Squares Apt. 722
Lake Audrey, HI 63060",bandit B
2826,1892,3,2,purchased,pre-payment,"USNS Fletcher
FPO AP 41427",bandit A
2827,907,1,3,purchased,post-payment,"68516 Melanie Union
Charlesbury, MO 57621",bandit B
2828,337,3,2,purchased,post-payment,"344 Brian Rapids Apt. 905
Port Danielchester, RI 70502",bandit B
2829,636,3,5,purchased,pre-payment,"17324 Wells Row Apt. 081
New Christinaborough, TX 85374",bandit A
2830,886,4,3,canceled,post-payment,"USNV Gutierrez
FPO AP 69254",bandit B
2831,1991,3,1,purchased,post-payment,"28231 Henry Drive Suite 561
Port Shannon, OK 81853",bandit C
2832,882,1,5,purchased,post-payment,"20854 Jennifer Hollow
Garyland, TN 04710",bandit C
2833,647,1,1,purchased,pre-payment,"9247 Gallagher Port Suite 577
Ruthland, DE 81834",bandit B
2834,74,2,2,purchased,pre-payment,"444 Andrea Underpass Suite 953
Port Tracie, MA 47274",bandit A
2835,1405,3,1,purchased,pre-payment,"517 Diane Estates
South Emily, WV 66872",bandit B
2836,430,4,5,purchased,post-payment,"83128 Elliott Manor
West David, ME 91725",bandit B
2837,485,4,1,canceled,post-payment,"816 Diane Cliffs Apt. 290
Lake Shawn, UT 27026",bandit C
2838,804,2,2,purchased,post-payment,"67052 Diaz Locks Apt. 609
Robinborough, WA 53544",bandit B
2839,1849,3,3,purchased,pre-payment,"191 Ware Spur
Elizabethland, OH 86717",bandit A
2840,1272,4,5,purchased,post-payment,"4945 Miranda Ports Apt. 672
South Sarah, MT 92329",bandit B
2841,1153,2,1,purchased,post-payment,"1490 Eric Ways Suite 489
Kaylaville, NC 61398",bandit B
2842,1295,4,5,purchased,post-payment,"00940 Graham Camp Suite 846
Millershire, VA 07740",bandit C
2843,796,3,2,purchased,pre-payment,"1144 Williams Lock
Port Mathew, AZ 63668",bandit A
2844,1570,4,2,purchased,post-payment,"82695 Jackson Oval Apt. 344
Joneschester, ID 43108",bandit C
2845,539,2,5,purchased,pre-payment,"1041 Jerry Pine
Davisstad, NC 12715",bandit A
2846,519,2,2,canceled,post-payment,"9847 Chambers Light
Curryton, OH 73909",bandit C
2847,168,3,4,returned,post-payment,"6248 Davis Light Suite 726
Davisland, NJ 81738",bandit B
2848,1803,3,1,purchased,post-payment,"09030 Page Fall Suite 705
Jessicaburgh, WA 41809",bandit B
2849,67,1,2,purchased,pre-payment,"5082 Eric Port
Stewartstad, MP 70898",bandit A
2850,945,3,3,returned,post-payment,"77339 Kennedy Via Apt. 382
Taraland, PR 49580",bandit B
2851,1525,2,3,purchased,pre-payment,"773 Nielsen Road
Derekview, WI 63652",bandit B
2852,666,4,5,purchased,pre-payment,"3558 Jessica Rest Suite 285
Heathermouth, MN 35499",bandit A
2853,1580,2,5,purchased,pre-payment,"5357 Tyler Meadow
New Sandra, MA 98995",bandit B
2854,7,1,4,purchased,post-payment,"11030 Timothy Mill Suite 516
Harrisland, CO 04322",bandit C
2855,516,1,3,canceled,post-payment,"85658 Brandon Knolls
Brianstad, NJ 55093",bandit B
2856,1455,1,2,purchased,pre-payment,"054 Chapman Plaza
Ashleymouth, KY 43058",bandit B
2857,1818,1,5,purchased,pre-payment,"665 Williams Shoals
Lake Joshua, NJ 13468",bandit A
2858,932,4,5,canceled,post-payment,"216 Sawyer Point
Port Michael, NY 81693",bandit B
2859,1409,4,3,purchased,post-payment,"7294 Garcia Gateway
East Paula, CT 40029",bandit C
2860,1713,4,2,canceled,post-payment,"94522 Orozco Isle Suite 801
Robbinsmouth, MI 14835",bandit C
2861,1144,4,4,purchased,pre-payment,"46456 Hanson Vista Apt. 273
Port Patricia, AZ 35005",bandit A
2862,1207,2,4,purchased,pre-payment,"5755 Davis Viaduct
Brettview, TN 75756",bandit B
2863,833,4,2,returned,post-payment,"20388 Alison Park Apt. 645
North Joshuafurt, OR 03142",bandit C
2864,303,2,3,purchased,post-payment,"397 Bradley Manors Apt. 196
Lake Jeremy, AL 76967",bandit B
2865,1103,2,2,purchased,post-payment,"493 Kelly Field Apt. 471
East Jamiemouth, NY 25447",bandit C
2866,1341,4,5,returned,post-payment,"02169 Stephanie Park
Brianstad, NC 95081",bandit C
2867,921,3,5,purchased,pre-payment,"11224 Kathy Plaza
Danielchester, MT 39086",bandit A
2868,1366,3,3,purchased,post-payment,"14900 Curtis Unions
Hayesborough, WI 14741",bandit C
2869,970,4,5,purchased,post-payment,"41528 Cochran Avenue
Lake Lauratown, TX 58476",bandit B
2870,570,2,1,purchased,post-payment,"1972 Scott Gateway
Nicholasport, TX 89924",bandit C
2871,1786,1,5,purchased,pre-payment,"2354 Nicole Court
Gonzalezborough, DE 36901",bandit B
2872,433,3,3,canceled,post-payment,"Unit 6531 Box 9699
DPO AA 65520",bandit C
2873,1579,1,5,purchased,pre-payment,"PSC 1111, Box 1466
APO AP 83400",bandit A
2874,1725,1,5,purchased,post-payment,"6605 Johns Heights Suite 077
New Cindy, OK 14991",bandit B
2875,1424,2,1,purchased,post-payment,"85878 Berry Coves Suite 805
New Daniel, NE 43127",bandit C
2876,1115,3,2,canceled,pre-payment,"49388 Lauren Manors Apt. 811
Jimeneztown, NC 52774",bandit B
2877,742,4,5,purchased,pre-payment,"595 Cathy Heights Apt. 171
Powellfurt, AR 25231",bandit B
2878,774,1,3,purchased,pre-payment,"308 Teresa Street Suite 384
East Lisahaven, ME 78255",bandit A
2879,571,2,2,purchased,pre-payment,"3055 Reed Fords Suite 453
Lake Kayla, MN 56440",bandit B
2880,1929,4,4,purchased,post-payment,"9881 James Forks
Port Craigchester, CT 83599",bandit C
2881,1486,3,5,canceled,post-payment,"8861 Michael Freeway Apt. 698
Danielfort, AR 47341",bandit C
2882,61,3,4,purchased,post-payment,"47682 Debbie Motorway Apt. 654
Johnsonberg, AL 57369",bandit C
2883,411,1,3,canceled,post-payment,"348 Meza Ridge
Katherineburgh, IN 30626",bandit C
2884,1427,4,5,purchased,post-payment,"467 Pamela Mount
South William, AK 34459",bandit C
2885,1300,2,4,purchased,pre-payment,"5697 Ward Junctions Apt. 002
East Sherrychester, CT 53445",bandit A
2886,1564,1,2,purchased,pre-payment,"Unit 4546 Box 6907
DPO AP 83936",bandit A
2887,407,1,3,purchased,pre-payment,"28157 Angelica Fort Apt. 295
East Kaylaville, IN 41456",bandit B
2888,241,1,4,returned,pre-payment,"USNS Roberts
FPO AP 07912",bandit A
2889,1533,3,1,purchased,post-payment,"622 Janet Bridge
Taylorside, WI 88342",bandit C
2890,292,4,4,purchased,post-payment,"06545 Bradley Mountain
Tannerbury, ID 21348",bandit B
2891,1246,4,4,purchased,pre-payment,"34263 Miller Plain Apt. 921
Port Sarahburgh, TX 01829",bandit B
2892,29,2,3,purchased,pre-payment,"6429 Calvin Forges Suite 630
West Christopher, ND 99088",bandit A
2893,1632,2,2,purchased,pre-payment,"051 Carol Ford Apt. 831
Susanstad, VT 53567",bandit A
2894,1671,3,4,purchased,post-payment,"67411 Mary Knolls
North Randallfurt, MT 97139",bandit C
2895,230,4,1,purchased,post-payment,"262 Sherry Green
Matthewsbury, MD 04460",bandit B
2896,408,1,5,canceled,pre-payment,"102 Angel Plains Suite 733
Port Patty, ND 19100",bandit A
2897,741,1,2,canceled,pre-payment,"03502 Debra Streets Suite 333
Thomasland, AK 86961",bandit A
2898,829,2,3,purchased,pre-payment,"63978 Miller Tunnel Apt. 141
New Ashley, NV 19600",bandit A
2899,1443,4,4,purchased,post-payment,"5643 Adams Alley Suite 076
Meganville, WV 03491",bandit B
2900,731,4,5,returned,pre-payment,"0334 Schroeder Walk Apt. 728
Lake Lisa, IA 58907",bandit B
2901,704,2,4,canceled,post-payment,"681 Jackson Field Apt. 885
South Keith, NH 97453",bandit C
2902,1146,4,2,purchased,post-payment,"846 Travis Station
North Tracy, MD 08748",bandit C
2903,751,4,3,purchased,post-payment,"7695 Payne Corner Apt. 607
South Benjamin, KS 03377",bandit B
2904,927,3,2,returned,pre-payment,"58166 Norris Haven Apt. 788
South Shane, ND 09784",bandit B
2905,1439,3,3,canceled,pre-payment,"PSC 2243, Box 0013
APO AE 94437",bandit A
2906,1580,1,4,purchased,post-payment,"USNS Thompson
FPO AP 65946",bandit B
